,time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,lad_code,lad_name,characteristic,characteristic_type,gender,children_number,average_elgs,elg_number,elg_percentage,comm_lang_lit_number,comm_lang_lit_percentage,gld_number,gld_percentage
6570,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Ethnic group: major,Unclassified,Total,307,12.200000,148,48.200000,156,50.800000,153,49.800000
6571,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Ethnic group: major,Unclassified,Girls,151,13.000000,81,53.600000,84,55.600000,82,54.300000
6572,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Ethnic group: major,Unclassified,Boys,156,11.400000,67,42.900000,72,46.200000,71,45.500000
6573,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be English,Total,11290,14.500000,7312,64.800000,7772,68.800000,7513,66.500000
6574,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be English,Girls,5358,15.200000,3892,72.600000,4055,75.700000,3960,73.900000
6575,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be English,Boys,5932,13.800000,3420,57.700000,3717,62.700000,3553,59.900000
6576,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be other than English,Total,2368,13.100000,1290,54.500000,1385,58.500000,1360,57.400000
6577,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be other than English,Girls,1144,14.300000,714,62.400000,754,65.900000,741,64.800000
6578,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Known or believed to be other than English,Boys,1224,12.000000,576,47.100000,631,51.600000,619,50.600000
6579,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Unclassified,Total,156,10.900000,60,38.500000,64,41.000000,62,39.700000
6580,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Unclassified,Girls,76,11.400000,33,43.400000,34,44.700000,34,44.700000
6581,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,First language,Unclassified,Boys,80,10.400000,27,33.800000,30,37.500000,28,35.000000
6582,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Known to be eligible for free school meals,Total,1598,11.800000,628,39.300000,686,42.900000,663,41.500000
6583,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,746,13.000000,353,47.300000,379,50.800000,368,49.300000
6584,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,852,10.700000,275,32.300000,307,36.000000,295,34.600000
6585,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,12216,14.500000,8034,65.800000,8535,69.900000,8272,67.700000
6586,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,5832,15.200000,4286,73.500000,4464,76.500000,4367,74.900000
6587,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,6384,13.900000,3748,58.700000,4071,63.800000,3905,61.200000
6588,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Autumn-born,Total,5051,14.800000,3604,71.400000,3787,75.000000,3693,73.100000
6589,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Autumn-born,Girls,2369,15.600000,1869,78.900000,1925,81.300000,1894,79.900000
6590,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Autumn-born,Boys,2682,14.200000,1735,64.700000,1862,69.400000,1799,67.100000
6591,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Spring-born,Total,4303,14.300000,2719,63.200000,2899,67.400000,2808,65.300000
6592,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Spring-born,Girls,2051,15.100000,1459,71.100000,1526,74.400000,1490,72.600000
6593,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Spring-born,Boys,2252,13.600000,1260,56.000000,1373,61.000000,1318,58.500000
6594,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Summer-born,Total,4460,13.400000,2339,52.400000,2535,56.800000,2434,54.600000
6595,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Summer-born,Girls,2158,14.300000,1311,60.800000,1392,64.500000,1351,62.600000
6596,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,Term of birth,Summer-born,Boys,2302,12.500000,1028,44.700000,1143,49.700000,1083,47.000000
6597,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,No identified SEN,Total,12465,14.900000,8423,67.600000,8935,71.700000,8684,69.700000
6598,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,No identified SEN,Girls,6188,15.400000,4539,73.400000,4736,76.500000,4633,74.900000
6599,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,No identified SEN,Boys,6277,14.500000,3884,61.900000,4199,66.900000,4051,64.500000
6600,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,All SEN,Total,1248,7.300000,209,16.700000,255,20.400000,220,17.600000
6601,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,All SEN,Girls,337,8.900000,84,24.900000,91,27.000000,86,25.500000
6602,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,All SEN,Boys,911,6.800000,125,13.700000,164,18.000000,134,14.700000
6603,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,SEN support,Total,1015,8.400000,202,19.900000,245,24.100000,213,21.000000
6604,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,SEN support,Girls,274,10.200000,82,29.900000,89,32.500000,84,30.700000
6605,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,SEN support,Boys,741,7.800000,120,16.200000,156,21.100000,129,17.400000
6606,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,EHC plan,Total,233,2.700000,7,3.000000,10,4.300000,7,3.000000
6607,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,EHC plan,Girls,63,3.400000,2,3.200000,2,3.200000,2,3.200000
6608,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,EHC plan,Boys,170,2.500000,5,2.900000,8,4.700000,5,2.900000
6609,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,Unclassified,Total,101,9.500000,30,29.700000,31,30.700000,31,30.700000
6610,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,Unclassified,Girls,53,9.400000,16,30.200000,16,30.200000,16,30.200000
6611,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,,,SEN provision,Unclassified,Boys,48,9.600000,14,29.200000,15,31.300000,15,31.300000
6612,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Total,Total,Total,3299,12.900000,1773,53.700000,1904,57.700000,1867,56.600000
6613,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Total,Total,Girls,1579,14.000000,974,61.700000,1032,65.400000,1015,64.300000
6614,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Total,Total,Boys,1720,11.900000,799,46.500000,872,50.700000,852,49.500000
6615,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,White,Total,938,12.900000,489,52.100000,524,55.900000,512,54.600000
6616,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,White,Girls,433,14.100000,268,61.900000,282,65.100000,276,63.700000
6617,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,White,Boys,505,11.800000,221,43.800000,242,47.900000,236,46.700000
6618,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,324,13.700000,191,59.000000,202,62.300000,197,60.800000
6619,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,157,14.900000,106,67.500000,112,71.300000,108,68.800000
6620,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,167,12.600000,85,50.900000,90,53.900000,89,53.300000
6621,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Asian/Asian British,Total,1583,12.900000,861,54.400000,930,58.700000,917,57.900000
6622,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Asian/Asian British,Girls,761,14.100000,478,62.800000,509,66.900000,504,66.200000
6623,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Asian/Asian British,Boys,822,11.900000,383,46.600000,421,51.200000,413,50.200000
6624,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,264,13.500000,160,60.600000,171,64.800000,166,62.900000
6625,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,131,14.200000,85,64.900000,88,67.200000,88,67.200000
6626,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,133,13.000000,75,56.400000,83,62.400000,78,58.600000
6627,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Other ethnic group,Total,76,12.400000,39,51.300000,41,53.900000,41,53.900000
6628,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Other ethnic group,Girls,39,13.600000,21,53.800000,23,59.000000,23,59.000000
6629,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Other ethnic group,Boys,37,11.200000,18,48.600000,18,48.600000,18,48.600000
6630,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Unclassified,Total,114,9.600000,33,28.900000,36,31.600000,34,29.800000
6631,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Unclassified,Girls,58,9.900000,16,27.600000,18,31.000000,16,27.600000
6632,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Ethnic group: major,Unclassified,Boys,56,9.300000,17,30.400000,18,32.100000,18,32.100000
6633,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be English,Total,1648,13.600000,977,59.300000,1030,62.500000,1014,61.500000
6634,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be English,Girls,794,14.800000,547,68.900000,574,72.300000,565,71.200000
6635,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be English,Boys,854,12.500000,430,50.400000,456,53.400000,449,52.600000
6636,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be other than English,Total,1532,12.500000,764,49.900000,839,54.800000,820,53.500000
6637,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be other than English,Girls,728,13.500000,409,56.200000,437,60.000000,431,59.200000
6638,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Known or believed to be other than English,Boys,804,11.500000,355,44.200000,402,50.000000,389,48.400000
6639,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Unclassified,Total,119,9.100000,32,26.900000,35,29.400000,33,27.700000
6640,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Unclassified,Girls,57,9.700000,18,31.600000,21,36.800000,19,33.300000
6641,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,First language,Unclassified,Boys,62,8.600000,14,22.600000,14,22.600000,14,22.600000
6642,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Known to be eligible for free school meals,Total,574,12.300000,265,46.200000,289,50.300000,280,48.800000
6643,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,271,13.500000,147,54.200000,158,58.300000,153,56.500000
6644,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,303,11.200000,118,38.900000,131,43.200000,127,41.900000
6645,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,2725,13.000000,1508,55.300000,1615,59.300000,1587,58.200000
6646,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,1308,14.100000,827,63.200000,874,66.800000,862,65.900000
6647,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,1417,12.100000,681,48.100000,741,52.300000,725,51.200000
6648,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Autumn-born,Total,1153,13.800000,734,63.700000,778,67.500000,764,66.300000
6649,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Autumn-born,Girls,549,14.700000,395,71.900000,411,74.900000,406,74.000000
6650,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Autumn-born,Boys,604,13.000000,339,56.100000,367,60.800000,358,59.300000
6651,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Spring-born,Total,1071,13.100000,571,53.300000,618,57.700000,606,56.600000
6652,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Spring-born,Girls,504,14.200000,298,59.100000,322,63.900000,314,62.300000
6653,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Spring-born,Boys,567,12.200000,273,48.100000,296,52.200000,292,51.500000
6654,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Summer-born,Total,1075,11.800000,468,43.500000,508,47.300000,497,46.200000
6655,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Summer-born,Girls,526,13.100000,281,53.400000,299,56.800000,295,56.100000
6656,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,Term of birth,Summer-born,Boys,549,10.500000,187,34.100000,209,38.100000,202,36.800000
6657,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,No identified SEN,Total,2781,14.100000,1692,60.800000,1808,65.000000,1779,64.000000
6658,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,No identified SEN,Girls,1394,14.800000,937,67.200000,988,70.900000,975,69.900000
6659,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,No identified SEN,Boys,1387,13.400000,755,54.400000,820,59.100000,804,58.000000
6660,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,All SEN,Total,443,6.300000,67,15.100000,81,18.300000,74,16.700000
6661,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,All SEN,Girls,146,7.900000,31,21.200000,37,25.300000,34,23.300000
6662,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,All SEN,Boys,297,5.500000,36,12.100000,44,14.800000,40,13.500000
6663,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,SEN support,Total,360,7.400000,66,18.300000,79,21.900000,73,20.300000
6664,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,SEN support,Girls,126,8.800000,30,23.800000,36,28.600000,33,26.200000
6665,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,SEN support,Boys,234,6.700000,36,15.400000,43,18.400000,40,17.100000
6666,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,EHC plan,Total,83,1.200000,1,1.200000,2,2.400000,1,1.200000
6667,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,EHC plan,Girls,20,1.900000,1,5.000000,1,5.000000,1,5.000000
6668,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,EHC plan,Boys,63,1.000000,0,0.000000,1,1.600000,0,0.000000
6669,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,Unclassified,Total,75,7.900000,14,18.700000,15,20.000000,14,18.700000
6670,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,Unclassified,Girls,39,7.700000,6,15.400000,7,17.900000,6,15.400000
6671,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,,,SEN provision,Unclassified,Boys,36,8.200000,8,22.200000,8,22.200000,8,22.200000
6672,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Total,Total,Total,8764,14.400000,5507,62.800000,5889,67.200000,5647,64.400000
6673,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Total,Total,Girls,4232,15.100000,2933,69.300000,3098,73.200000,2994,70.700000
6674,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Total,Total,Boys,4532,13.700000,2574,56.800000,2791,61.600000,2653,58.500000
6675,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,White,Total,7761,14.500000,4929,63.500000,5266,67.900000,5053,65.100000
6676,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,White,Girls,3741,15.100000,2605,69.600000,2747,73.400000,2656,71.000000
6677,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,White,Boys,4020,13.900000,2324,57.800000,2519,62.700000,2397,59.600000
6678,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,363,14.300000,226,62.300000,237,65.300000,231,63.600000
6679,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,195,15.400000,140,71.800000,147,75.400000,144,73.800000
6680,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,168,13.000000,86,51.200000,90,53.600000,87,51.800000
6681,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Asian/Asian British,Total,169,13.900000,107,63.300000,109,64.500000,108,63.900000
6682,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Asian/Asian British,Girls,80,14.800000,57,71.300000,58,72.500000,58,72.500000
6683,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Asian/Asian British,Boys,89,13.200000,50,56.200000,51,57.300000,50,56.200000
6684,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,105,14.300000,65,61.900000,75,71.400000,69,65.700000
6685,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,51,15.600000,37,72.500000,40,78.400000,38,74.500000
6686,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,54,13.000000,28,51.900000,35,64.800000,31,57.400000
6687,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Other ethnic group,Total,79,13.100000,42,53.200000,46,58.200000,44,55.700000
6688,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Other ethnic group,Girls,38,13.600000,22,57.900000,25,65.800000,24,63.200000
6689,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Other ethnic group,Boys,41,12.600000,20,48.800000,21,51.200000,20,48.800000
6690,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Unclassified,Total,287,12.400000,138,48.100000,156,54.400000,142,49.500000
6691,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Unclassified,Girls,127,13.600000,72,56.700000,81,63.800000,74,58.300000
6692,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Ethnic group: major,Unclassified,Boys,160,11.400000,66,41.300000,75,46.900000,68,42.500000
6693,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be English,Total,7449,14.600000,4785,64.200000,5105,68.500000,4893,65.700000
6694,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be English,Girls,3613,15.200000,2548,70.500000,2683,74.300000,2589,71.700000
6695,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be English,Boys,3836,14.000000,2237,58.300000,2422,63.100000,2304,60.100000
6696,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be other than English,Total,1082,13.300000,601,55.500000,653,60.400000,633,58.500000
6697,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be other than English,Girls,510,14.300000,319,62.500000,345,67.600000,339,66.500000
6698,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Known or believed to be other than English,Boys,572,12.500000,282,49.300000,308,53.800000,294,51.400000
6699,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Unclassified,Total,233,13.000000,121,51.900000,131,56.200000,121,51.900000
6700,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Unclassified,Girls,109,14.100000,66,60.600000,70,64.200000,66,60.600000
6701,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,First language,Unclassified,Boys,124,12.000000,55,44.400000,61,49.200000,55,44.400000
6702,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Known to be eligible for free school meals,Total,1541,12.700000,711,46.100000,776,50.400000,739,48.000000
6703,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,744,13.500000,375,50.400000,406,54.600000,388,52.200000
6704,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,797,11.900000,336,42.200000,370,46.400000,351,44.000000
6705,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,7223,14.700000,4796,66.400000,5113,70.800000,4908,67.900000
6706,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,3488,15.400000,2558,73.300000,2692,77.200000,2606,74.700000
6707,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,3735,14.100000,2238,59.900000,2421,64.800000,2302,61.600000
6708,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Autumn-born,Total,3069,15.000000,2189,71.300000,2308,75.200000,2225,72.500000
6709,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Autumn-born,Girls,1468,15.700000,1149,78.300000,1188,80.900000,1162,79.200000
6710,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Autumn-born,Boys,1601,14.500000,1040,65.000000,1120,70.000000,1063,66.400000
6711,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Spring-born,Total,2841,14.500000,1827,64.300000,1951,68.700000,1871,65.900000
6712,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Spring-born,Girls,1354,15.200000,965,71.300000,1018,75.200000,983,72.600000
6713,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Spring-born,Boys,1487,13.700000,862,58.000000,933,62.700000,888,59.700000
6714,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Summer-born,Total,2854,13.600000,1491,52.200000,1630,57.100000,1551,54.300000
6715,202122,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,,,Term of birth,Summer-born,Girls,1410,14.300000,819,58.100000,892,63.300000,849,60.200000
