,time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,lad_code,lad_name,characteristic,characteristic_type,gender,children_number,average_elgs,elg_number,elg_percentage,comm_lang_lit_number,comm_lang_lit_percentage,gld_number,gld_percentage
1592,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Gypsy/Roma,Boys,29,10.600000,12,41.400000,13,44.800000,13,44.800000
1593,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other white background,Total,4699,14.400000,3218,68.500000,3379,71.900000,3299,70.200000
1594,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other white background,Girls,2316,14.900000,1699,73.400000,1761,76.000000,1735,74.900000
1595,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other white background,Boys,2383,13.900000,1519,63.700000,1618,67.900000,1564,65.600000
1596,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black Caribbean,Total,946,14.000000,588,62.200000,618,65.300000,602,63.600000
1597,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black Caribbean,Girls,474,14.500000,320,67.500000,333,70.300000,327,69.000000
1598,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black Caribbean,Boys,472,13.500000,268,56.800000,285,60.400000,275,58.300000
1599,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black African,Total,527,14.400000,372,70.600000,386,73.200000,382,72.500000
1600,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black African,Girls,263,15.500000,201,76.400000,208,79.100000,206,78.300000
1601,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and black African,Boys,264,13.400000,171,64.800000,178,67.400000,176,66.700000
1602,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and Asian,Total,760,15.500000,617,81.200000,633,83.300000,625,82.200000
1603,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and Asian,Girls,394,16.000000,339,86.000000,345,87.600000,343,87.100000
1604,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,White and Asian,Boys,366,15.000000,278,76.000000,288,78.700000,282,77.000000
1605,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Total,2360,14.300000,1610,68.200000,1683,71.300000,1650,69.900000
1606,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Girls,1156,15.000000,855,74.000000,883,76.400000,870,75.300000
1607,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other mixed/multiple ethnic background,Boys,1204,13.700000,755,62.700000,800,66.400000,780,64.800000
1608,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Indian,Total,877,14.600000,633,72.200000,682,77.800000,662,75.500000
1609,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Indian,Girls,448,15.400000,356,79.500000,377,84.200000,368,82.100000
1610,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Indian,Boys,429,13.700000,277,64.600000,305,71.100000,294,68.500000
1611,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Pakistani,Total,892,13.800000,573,64.200000,612,68.600000,598,67.000000
1612,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Pakistani,Girls,422,14.700000,297,70.400000,316,74.900000,308,73.000000
1613,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Pakistani,Boys,470,13.000000,276,58.700000,296,63.000000,290,61.700000
1614,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Bangladeshi,Total,3769,13.200000,2292,60.800000,2428,64.400000,2387,63.300000
1615,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Bangladeshi,Girls,1848,14.300000,1277,69.100000,1334,72.200000,1318,71.300000
1616,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Bangladeshi,Boys,1921,12.100000,1015,52.800000,1094,56.900000,1069,55.600000
1617,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Chinese,Total,248,15.300000,199,80.200000,207,83.500000,203,81.900000
1618,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Chinese,Girls,115,15.700000,95,82.600000,98,85.200000,97,84.300000
1619,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Chinese,Boys,133,14.900000,104,78.200000,109,82.000000,106,79.700000
1620,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other Asian background,Total,735,13.800000,483,65.700000,506,68.800000,498,67.800000
1621,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other Asian background,Girls,352,14.500000,251,71.300000,262,74.400000,257,73.000000
1622,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other Asian background,Boys,383,13.100000,232,60.600000,244,63.700000,241,62.900000
1623,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black Caribbean,Total,1469,13.600000,848,57.700000,921,62.700000,881,60.000000
1624,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black Caribbean,Girls,750,14.700000,502,66.900000,535,71.300000,516,68.800000
1625,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black Caribbean,Boys,719,12.500000,346,48.100000,386,53.700000,365,50.800000
1626,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black African,Total,3920,13.300000,2414,61.600000,2561,65.300000,2494,63.600000
1627,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black African,Girls,1968,14.400000,1376,69.900000,1436,73.000000,1409,71.600000
1628,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Black African,Boys,1952,12.200000,1038,53.200000,1125,57.600000,1085,55.600000
1629,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other black background,Total,833,13.300000,486,58.300000,527,63.300000,508,61.000000
1630,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other black background,Girls,410,14.300000,271,66.100000,286,69.800000,278,67.800000
1631,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other black background,Boys,423,12.400000,215,50.800000,241,57.000000,230,54.400000
1632,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other ethnic group,Total,2049,12.900000,1169,57.100000,1237,60.400000,1211,59.100000
1633,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other ethnic group,Girls,989,13.700000,633,64.000000,661,66.800000,646,65.300000
1634,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Any other ethnic group,Boys,1060,12.100000,536,50.600000,576,54.300000,565,53.300000
1635,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Unclassified,Total,1552,12.600000,823,53.000000,880,56.700000,841,54.200000
1636,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Unclassified,Girls,801,13.500000,470,58.700000,500,62.400000,478,59.700000
1637,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Ethnic group: minor,Unclassified,Boys,751,11.700000,353,47.000000,380,50.600000,363,48.300000
1638,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be English,Total,16305,14.600000,11486,70.400000,12007,73.600000,11701,71.800000
1639,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be English,Girls,8176,15.200000,6268,76.700000,6472,79.200000,6354,77.700000
1640,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be English,Boys,8129,13.900000,5218,64.200000,5535,68.100000,5347,65.800000
1641,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be other than English,Total,14426,13.500000,9001,62.400000,9539,66.100000,9346,64.800000
1642,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be other than English,Girls,7056,14.400000,4884,69.200000,5111,72.400000,5024,71.200000
1643,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Known or believed to be other than English,Boys,7370,12.700000,4117,55.900000,4428,60.100000,4322,58.600000
1644,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Unclassified,Total,1631,12.700000,756,46.400000,869,53.300000,793,48.600000
1645,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Unclassified,Girls,774,13.400000,386,49.900000,447,57.800000,407,52.600000
1646,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,First language,Unclassified,Boys,857,12.000000,370,43.200000,422,49.200000,386,45.000000
1647,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Total,7706,12.900000,4286,55.600000,4588,59.500000,4462,57.900000
1648,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Girls,3862,13.900000,2449,63.400000,2576,66.700000,2518,65.200000
1649,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Known to be eligible for free school meals,Boys,3844,11.900000,1837,47.800000,2012,52.300000,1944,50.600000
1650,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Total,24656,14.300000,16957,68.800000,17827,72.300000,17378,70.500000
1651,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Girls,12144,15.000000,9089,74.800000,9454,77.800000,9267,76.300000
1652,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Free school meal eligibility,Not known to be eligible for free school meals,Boys,12512,13.700000,7868,62.900000,8373,66.900000,8111,64.800000
1653,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Autumn-born,Total,10873,14.700000,7987,73.500000,8341,76.700000,8173,75.200000
1654,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Autumn-born,Girls,5289,15.400000,4217,79.700000,4354,82.300000,4285,81.000000
1655,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Autumn-born,Boys,5584,14.000000,3770,67.500000,3987,71.400000,3888,69.600000
1656,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Spring-born,Total,10148,14.100000,6762,66.600000,7113,70.100000,6945,68.400000
1657,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Spring-born,Girls,5061,14.800000,3691,72.900000,3832,75.700000,3766,74.400000
1658,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Spring-born,Boys,5087,13.400000,3071,60.400000,3281,64.500000,3179,62.500000
1659,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Summer-born,Total,11341,13.200000,6494,57.300000,6961,61.400000,6722,59.300000
1660,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Summer-born,Girls,5656,14.100000,3630,64.200000,3844,68.000000,3734,66.000000
1661,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,Term of birth,Summer-born,Boys,5685,12.400000,2864,50.400000,3117,54.800000,2988,52.600000
1662,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,No identified SEN,Total,27985,15.000000,20304,72.600000,21322,76.200000,20837,74.500000
1663,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,No identified SEN,Girls,14535,15.400000,11148,76.700000,11587,79.700000,11371,78.200000
1664,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,No identified SEN,Boys,13450,14.600000,9156,68.100000,9735,72.400000,9466,70.400000
1665,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,All SEN,Total,3834,7.200000,786,20.500000,923,24.100000,843,22.000000
1666,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,All SEN,Girls,1201,7.900000,308,25.600000,348,29.000000,326,27.100000
1667,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,All SEN,Boys,2633,6.800000,478,18.200000,575,21.800000,517,19.600000
1668,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,SEN support,Total,2989,8.400000,750,25.100000,873,29.200000,804,26.900000
1669,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,SEN support,Girls,935,9.300000,298,31.900000,331,35.400000,315,33.700000
1670,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,SEN support,Boys,2054,8.000000,452,22.000000,542,26.400000,489,23.800000
1671,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,EHC plan,Total,845,2.800000,36,4.300000,50,5.900000,39,4.600000
1672,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,EHC plan,Girls,266,2.800000,10,3.800000,17,6.400000,11,4.100000
1673,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,EHC plan,Boys,579,2.800000,26,4.500000,33,5.700000,28,4.800000
1674,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,Unclassified,Total,543,9.600000,153,28.200000,170,31.300000,160,29.500000
1675,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,Unclassified,Girls,270,10.400000,82,30.400000,95,35.200000,88,32.600000
1676,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN provision,Unclassified,Boys,273,8.900000,71,26.000000,75,27.500000,72,26.400000
1677,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Specific learning difficulty,Total,47,5.400000,3,6.400000,4,8.500000,4,8.500000
1678,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Specific learning difficulty,Girls,13,4.500000,0,0.000000,0,0.000000,0,0.000000
1679,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Specific learning difficulty,Boys,34,5.800000,3,8.800000,4,11.800000,4,11.800000
1680,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Moderate learning difficulty,Total,78,6.500000,18,23.100000,19,24.400000,18,23.100000
1681,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Moderate learning difficulty,Girls,26,6.700000,6,23.100000,6,23.100000,6,23.100000
1682,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Moderate learning difficulty,Boys,52,6.300000,12,23.100000,13,25.000000,12,23.100000
1683,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Severe learning difficulty,Total,29,2.000000,0,0.000000,0,0.000000,0,0.000000
1684,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Severe learning difficulty,Girls,7,2.300000,0,0.000000,0,0.000000,0,0.000000
1685,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Severe learning difficulty,Boys,22,1.900000,0,0.000000,0,0.000000,0,0.000000
1686,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Profound and multiple learning difficulties,Total,34,1.200000,1,2.900000,1,2.900000,1,2.900000
1687,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Profound and multiple learning difficulties,Girls,19,1.500000,1,5.300000,1,5.300000,1,5.300000
1688,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Profound and multiple learning difficulties,Boys,15,0.900000,0,0.000000,0,0.000000,0,0.000000
1689,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Social, emotional and mental health",Total,217,10.500000,68,31.300000,82,37.800000,71,32.700000
1690,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Social, emotional and mental health",Girls,64,12.000000,30,46.900000,33,51.600000,31,48.400000
1691,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Social, emotional and mental health",Boys,153,9.900000,38,24.800000,49,32.000000,40,26.100000
1692,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Speech, language and communication needs",Total,2260,7.900000,515,22.800000,589,26.100000,558,24.700000
1693,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Speech, language and communication needs",Girls,727,8.700000,205,28.200000,230,31.600000,220,30.300000
1694,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,"Speech, language and communication needs",Boys,1533,7.500000,310,20.200000,359,23.400000,338,22.000000
1695,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Hearing impairment,Total,67,9.800000,21,31.300000,22,32.800000,22,32.800000
1696,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Hearing impairment,Girls,30,11.900000,14,46.700000,15,50.000000,15,50.000000
1697,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Hearing impairment,Boys,37,8.100000,7,18.900000,7,18.900000,7,18.900000
1698,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Visual impairment,Total,24,8.600000,5,20.800000,5,20.800000,5,20.800000
1699,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Visual impairment,Girls,9,6.700000,1,11.100000,1,11.100000,1,11.100000
1700,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Visual impairment,Boys,15,9.800000,4,26.700000,4,26.700000,4,26.700000
1701,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Multi-sensory impairment,Total,10,8.900000,4,40.000000,4,40.000000,4,40.000000
1702,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Multi-sensory impairment,Girls,5,5.400000,1,20.000000,1,20.000000,1,20.000000
1703,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Multi-sensory impairment,Boys,5,12.400000,3,60.000000,3,60.000000,3,60.000000
1704,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Physical disability,Total,75,10.000000,27,36.000000,36,48.000000,29,38.700000
1705,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Physical disability,Girls,23,10.700000,8,34.800000,11,47.800000,8,34.800000
1706,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Physical disability,Boys,52,9.800000,19,36.500000,25,48.100000,21,40.400000
1707,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Autistic spectrum disorder,Total,792,4.000000,79,10.000000,103,13.000000,83,10.500000
1708,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Autistic spectrum disorder,Girls,217,4.200000,28,12.900000,33,15.200000,29,13.400000
1709,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Autistic spectrum disorder,Boys,575,3.900000,51,8.900000,70,12.200000,54,9.400000
1710,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Other difficulty or disability,Total,72,8.100000,19,26.400000,25,34.700000,20,27.800000
1711,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Other difficulty or disability,Girls,23,7.700000,7,30.400000,9,39.100000,7,30.400000
1712,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,Other difficulty or disability,Boys,49,8.400000,12,24.500000,16,32.700000,13,26.500000
1713,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Total,111,8.300000,23,20.700000,29,26.100000,25,22.500000
1714,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Girls,33,6.400000,6,18.200000,6,18.200000,6,18.200000
1715,202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,,,SEN primary need,SEN support but no specialist assessment of type of need,Boys,78,9.000000,17,21.800000,23,29.500000,19,24.400000
1716,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Total,Total,Total,63902,14.100000,41998,65.700000,44359,69.400000,43389,67.900000
1717,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Total,Total,Girls,31278,14.900000,22712,72.600000,23623,75.500000,23233,74.300000
1718,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Total,Total,Boys,32624,13.300000,19286,59.100000,20736,63.600000,20156,61.800000
1719,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,White,Total,27742,14.500000,18673,67.300000,19618,70.700000,19172,69.100000
1720,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,White,Girls,13533,15.100000,9991,73.800000,10336,76.400000,10164,75.100000
1721,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,White,Boys,14209,13.800000,8682,61.100000,9282,65.300000,9008,63.400000
1722,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Total,7541,14.500000,5166,68.500000,5437,72.100000,5310,70.400000
1723,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Girls,3725,15.200000,2828,75.900000,2923,78.500000,2872,77.100000
1724,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Mixed/multiple ethnic groups,Boys,3816,13.800000,2338,61.300000,2514,65.900000,2438,63.900000
1725,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Asian/Asian British,Total,14989,14.300000,10485,70.000000,11032,73.600000,10872,72.500000
1726,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Asian/Asian British,Girls,7199,15.100000,5521,76.700000,5735,79.700000,5668,78.700000
1727,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Asian/Asian British,Boys,7790,13.500000,4964,63.700000,5297,68.000000,5204,66.800000
1728,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Total,7653,13.300000,4548,59.400000,4890,63.900000,4744,62.000000
1729,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Girls,3837,14.400000,2630,68.500000,2777,72.400000,2718,70.800000
1730,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Black/African/Caribbean/Black British,Boys,3816,12.100000,1918,50.300000,2113,55.400000,2026,53.100000
1731,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Other ethnic group,Total,3421,13.100000,1927,56.300000,2084,60.900000,2035,59.500000
1732,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Other ethnic group,Girls,1688,14.000000,1060,62.800000,1128,66.800000,1103,65.300000
1733,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Other ethnic group,Boys,1733,12.100000,867,50.000000,956,55.200000,932,53.800000
1734,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Unclassified,Total,2556,11.700000,1199,46.900000,1298,50.800000,1256,49.100000
1735,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Unclassified,Girls,1296,12.400000,682,52.600000,724,55.900000,708,54.600000
1736,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: major,Unclassified,Boys,1260,11.000000,517,41.000000,574,45.600000,548,43.500000
1737,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,White British,Total,17264,14.800000,12101,70.100000,12617,73.100000,12311,71.300000
1738,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,White British,Girls,8409,15.500000,6448,76.700000,6620,78.700000,6511,77.400000
1739,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,White British,Boys,8855,14.300000,5653,63.800000,5997,67.700000,5800,65.500000
1740,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Irish,Total,280,14.900000,208,74.300000,212,75.700000,211,75.400000
1741,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Irish,Girls,122,15.200000,96,78.700000,96,78.700000,96,78.700000
1742,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Irish,Boys,158,14.600000,112,70.900000,116,73.400000,115,72.800000
1743,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Total,82,11.200000,25,30.500000,26,31.700000,25,30.500000
1744,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Girls,35,11.500000,11,31.400000,11,31.400000,11,31.400000
1745,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Traveller of Irish heritage,Boys,47,11.000000,14,29.800000,15,31.900000,14,29.800000
1746,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Gypsy/Roma,Total,143,11.700000,53,37.100000,60,42.000000,58,40.600000
1747,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Gypsy/Roma,Girls,80,12.500000,36,45.000000,41,51.300000,39,48.800000
1748,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Gypsy/Roma,Boys,63,10.700000,17,27.000000,19,30.200000,19,30.200000
1749,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Any other white background,Total,9973,13.900000,6286,63.000000,6703,67.200000,6567,65.800000
1750,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Any other white background,Girls,4887,14.700000,3400,69.600000,3568,73.000000,3507,71.800000
1751,202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,,,Ethnic group: minor,Any other white background,Boys,5086,13.100000,2886,56.700000,3135,61.600000,3060,60.200000
